"Fecha","Estación","Aceites y grasas (mg/L)","Alacloro (µg/L)","Aldrin (µg/L)","Alfa cipermetrina (µg/L)","AMPA (µg/L)","Atrazina (µg/L)","Atrazina desetil (µg/L)","Atrazina desisopropil (µg/L)","Azoxiestrobina (µg/L)","Clordano Cis (µg/L)","Clordano Trans (µg/L)","Clorofila_a_(lab_µg) (µg/L)","Clorpirifos (µg/L)","Clorpirifos Metil (µg/L)","Coliformes Termotolerantes (Fecales) (Membrana Filtrante) (ufc/100ml)","Color (unidad de color)","Compuestos Halogenados adsorbibles (AOX) (µg/L)","Conductividad (µS/cm)","Cromo VI (mg/L)","DBO5 (mg O2/L)","Demanda química de oxigeno (DQO) (mg O2/L)","Diazinon (µg/L)","Dieldrin (µg/L)","Diuron (µg/L)","Endosulfan alfa (µg/L)","Endosulfan beta (µg/L)","Endosulfan sulfato (µg/L)","Endrin (µg/L)","Escherichia coli (Memabrana Filtrante) (ufc/100ml)","Escherichia coli (Sustrato Definido - Colilert®) (NMP/100mL)","Etil Paration (µg/L)","Etion (µg/L)","Feofitina a (µg/L)","Fipronil (µg/L)","Floración Algal (sin unid)","Fluroxipir meptil (µg/L)","Fosfato (ortofosfato) (µg PO4-P/L)","Fósforo total (µg P/L)","Glifosato (µg/L)","Heptacloro (µg/L)","Heptacloro Epoxido (µg/L)","Hexaclorobenceno (µg/L)","Ion Nitrito (mg NO2-N/L)","Lindano (µg/L)","Malathion (µg/L)","Mercurio total (mg/L)","Metil Paration (µg/L)","Metoxicloro (µg/L)","Mirex (µg/L)","Nitrato (mg NO3-N/L)","Nitrógeno Amoniacal (amonio) (mg NH4-N/L)","Nitrógeno total (mg N/L)","o,p' DDD (µg/L)","o,p' DDE (µg/L)","o,p' DDT (µg/L)","Oxigeno disuelto (mg/L)","Potencial de hidrogeno (pH) (sin unid)","p,p' DDD (µg/L)","p,p' DDE (µg/L)","p,p' DDT (µg/L)","Profundidad_Sitio (m)","Saturación de oxígeno (%)","Simazina (µg/L)","Sólidos suspendidos totales (mg/L)","Sólidos totales (mg/L)","Temperatura (ºC)","Transparencia (cm)","Trifloxiestrobina (µg/L)","Trifluralina (µg/L)","Turbidez (NTU)"
"2019-06-11 13:40:00","SJ02","","","","","","","","","","","","","","","<LD","65","","287.2","","LD<x<LC","","","","","","","","","","","","","","","","","90","120","","","","","LD<X<LC","","","","","","","0.36","0.019","1.04","","","","9.6","7.76","","","","","92.2","","<LC","240","13.5","","","","12.9"
"2019-06-11 14:23:00","SJ01","","","","","","","","","","","","","","","<LC","65","","228.2","","1.5","","","","","","","","","","","","","","","","","100","960","","","","","<LD","","","","","","","0.78","0.036","0.67","","","","8.21","7.26","","","","","79","","<LC","230","12.9","","","","10.3"
"2019-06-12 09:40:00","SLC01","","","","","","","","","","","","","","","490","65","","260.5","","2.8","","","","","","","","","","","","","","","","","43","79","","","","","LD<X<LC","","","","","","","0.54","0.053","1.33","","","","8.96","7.29","","","","","88.4","","<LC","250","14.1","","","","11.9"
"2019-06-12 10:35:00","SLC02","","","","","","","","","","","","","","","200","85","","262.7","","1.3","","","","","","","","","","","","","","","","","180","210","","","","","<LD","","","","","","","0.3","0.044","1.38","","","","9.16","7.36","","","","","92.6","","<LC","270","15.1","","","","16.4"
"2019-06-12 11:15:00","PS01=SLC03","","","","","","","","","","","","<LD","","","880","85","","287.9","","4.1","","","","","","","","","","","","","<LD","","","","230","280","","","","","0.021","","","","","","","0.62","0.3","1.92","","","","8.76","7.35","","","","","90.3","","<LC","270","16.3","","","","15.8"
"2019-06-13 09:20:00","SL01","","","","","","","","","","","","","","","","150","","197.2","","4.2","","","","","","","","","","","","","","","","","110","180","","","","","0.007","","","","","","","1.5","0.074","1.38","","","","8.48","7.6","","","","","86.1","","37","280","15.6","","","","47.3"
"2019-06-13 11:10:00","SL03","","","","","","","","","","","","","","","53000","200","","228.2","","5","","","","","","","","","","","","","","","","","400","440","","","","","0.006","","","","","","","0.39","0.15","1.64","","","","8.99","7.48","","","","","92","","230","400","16.3","","","","307"
"2019-06-13 11:50:00","SL04","","","","","","","","","","","","","","","1500","65","","291","","<5","","","","","","","","","","","","","","","","","150","190","","","","","0.021","","","","","","","0.38","0.024","0.83","","","","9.61","7.57","","","","","97.6","","17","250","16","","","","27.4"
"2019-06-13 12:37:00","AV 05","","","","","0.91","<LD","","","","","","LD<x<LC","","","560","85","19","481","<0.01","2.6","","","","","<LD","<LD","<LD","","","1200","","","<LD","","","","490","530","<LD","","","","<LD","","","<LD","","","","0.73","0.03","1.89","","","","9.12","7.57","","","","","91.7","","9.8","440","15.2","","","","19.9"
"2019-06-13 13:00:00","SL05","","","","","<LC","<LD","","","","","","","","","580","85","72","258.5","","<5","","","","","<LD","<LD","<LD","","","","","","","","","","270","330","<LD","","","","LD<X<LC","","","","","","","0.48","0.042","1.4","","","","9.31","7.63","","","","","94.8","","<LC","250","16.1","","","","23"
"2019-06-14 09:10:00","CG03","","","","","","","","","","","","<LD","","","<10","","","156.7","","<5","","","","","","","","","","","","","<LD","","","","560","650","","","","","0.006","","","","","","","0.36","0.053","1.82","","","","8.9","6.8","","","","","89.7","","<LC","200","14.9","35","","","72.1"
"2019-06-14 09:58:00","CG02","","","","","","","","","","","","LD<x<LC","","","20","250","","162.8","","<5","","","","","","","","","","","","","<LD","","","","520","670","","","","","0.005","","","","","","","0.48","0.098","1.39","","","","8.96","6.87","","","","","89.5","","<LC","220","14.9","22","","","74.3"
"2019-06-14 11:00:00","CA02","","","","","","","","","","","","","","","7000","100","","697","","<5","","","","","","","","","","","","","","","","","300","310","","","","","0.065","","","","","","","0.22","0.16","6.81","","","","6.5","7.36","","","","","65","","13","550","15.2","","","","23.6"
"2019-06-14 11:25:00","CA01","","","","","","","","","","","","","","","8000","140","","703","","<5","","","","","","","","","","","","","","","","","620","920","","","","","0.064","","","","","","","0.53","0.36","3.39","","","","6.92","7.51","","","","","69.3","","33","550","15.5","","","","40.8"
"2019-06-14 11:55:00","CG01","","","","","","","","","","","","7.6","","","2900","","","760","","<5","","","","","","","","","","","","","<LD","","","","380","460","","","","","0.006","","","","","","","0.77","0.074","2.24","","","","7.33","7.72","","","","","74.4","","10","570","15.9","","","","21.2"
"2019-06-14 12:25:00","CA04","","","","","0.56","<LD","","","","","","","","","3000","140","<LC","490","","5","","","","","<LD","<LD","<LD","","","","","","","","","","500","850","<LD","","","","0.038","","","","","","","<LC","0.13","4.48","","","","7.24","7.55","","","","","72.7","","11","400","15.4","","","","41"
"2019-08-13 09:13:00","SJ04","","<LC","<LC","<LC","0.55","1.1","<LC","<LC","0.01","<LC","<LC","","0.003","0.018","100","150","30","123","","2.3","","0.021","<LC","0.015","<LC","<LC","0.003","","","","<LC","<LC","","","","<LC","200","240","<LC","<LC","<LC","0.36","0.009","<LC","","","<LC","0.004","<LC","0.61","0.092","1.94","","<LC","<LC","9.35","6","<LC","<LC","","","81.4","<LC","21","210","9.6","","<LC","<LC","45.7"
"2019-08-13 09:26:00","SL06","","<LC","<LC","0.02","<LC","<LC","<LC","<LC","0.009","<LC","<LC","","<LC","<LC","30","210","26","83.1","","2.1","","<LC","<LC","<LC","<LC","<LC","<LC","","","","0.015","<LC","","","","<LC","220","260","<LD","0.011","0.004","1.1","0.008","<LC","","","<LC","<LC","<LC","0.37","0.072","1.65","","<LC","<LC","9.69","6.48","<LC","<LC","","","85.2","<LC","37","230","10.6","","<LC","<LC","61.2"
"2019-08-13 10:34:00","CO01","<LD","","","","","","","","","","","","","","","160","","206.1","<0.01","3.5","","","","","","","","","","","","","","","","","330","390","","","","","0.016","","","","","","","0.77","0.35","2.26","","","","8.96","7.1","","","","","78.1","","33","300","10.1","","","","53"
"2019-08-13 12:41:00","SJ03","","","","","","","","","","","","","","","50","170","","126.4","","2.5","","","","","","","","","","","","","","","","","","","","","","","<LD","","","","","","","0.72","0.078","2.24","","","","7.33","7.14","","","","","63.3","","20","210","9.6","","","","48.4"
"2019-08-13 13:06:00","SJ05","<LD","<LC","<LC","0.003","0.87","<LC","<LC","<LC","<LC","<LC","<LC","","<LC","<LC","50","250","32","173.1","<0.01","3","","<LC","<LC","<LC","<LC","<LC","<LC","","","","<LC","<LC","","","","<LC","610","670","<LD","<LC","<LC","<LC","LD<X<LC","<LC","","","<LC","0.002","<LC","0.75","0.037","2.8","","<LC","<LC","8.76","7.22","<LC","<LC","","","76.3","<LC","22","300","9.8","","<LC","<LC","69.8"
"2019-08-13 14:06:00","SJ02","","","","","","","","","","","","","","","","210","","83.7","","2.5","","","","","","","","","","","","","","","","","97","170","","","","","0.007","","","","","","","0.5","0.11","2.05","","","","9.69","7.03","","","","","85.5","","18","190","9.7","","","","45.3"
"2019-08-13 14:55:00","SJ01","","","","","","","","","","","","","","","100","200","","103.4","","3","","","","","","","","","","","","","","","","","130","190","","","","","0.007","","","","","","","0.48","0.24","1.83","","","","9.29","7.35","","","","","81.6","","16","180","9.6","","","","46.6"
"2019-08-14 10:14:00","SLC01","","","","","","","","","","","","","","","520","130","","93.5","","1.5","","","","","","","","","","","","","","","","","31","110","","","","","<LD","","","","","","","0.11","0.03","1.16","","","","10.57","7.9","","","","","93.7","","12","160","10.5","","","","38.8"
"2019-08-14 10:52:00","SLC02","","","","","","","","","","","","","","","910","170","","90.7","","2.1","","","","","","","","","","","","","","","","","110","160","","","","","0.005","","","","","","","0.28","0.062","1.62","","","","10.65","7.51","","","","","93","","14","170","10.3","","","","43.9"
"2019-08-14 11:20:00","PS01=SLC03","","","","","","","","","","","","LD<x<LC","","","4000","190","","94.8","","3.5","","","","","","","","","","","","","<LD","","","","140","180","","","","","0.005","","","","","","","0.32","0.065","1.65","","","","10.51","7.41","","","","","92.2","","33","210","10.5","","","","48.5"
"2019-08-15 09:40:00","SL01","","","","","","","","","","","","","","","","90","","132.1","","1.6","","","","","","","","","","","","","","","","","39","120","","","","","0.026","","","","","","","0.21","0.026","0.86","","","","12.18","7.8","","","","","99.9","","63","180","8.9","","","","46.4"
"2019-08-15 10:15:00","SL02","<LD","","","","","","","","","","","","","","","130","","82.4","<0.01","1.6","","","","","","","","","","","","","","","","","<LC","130","","","","","LD<X<LC","","","","","","","0.12","0.021","0.9","","","","11.14","7.55","","","","","98","","<LC","460","10","","","","32.4"
"2019-08-15 11:06:00","SL03","","","","","","","","","","","","","","","140","100","","120.1","","<5","","","","","","","","","","","","","","","","","46","120","","","","","<LD","","","","","","","0.21","0.03","0.98","","","","10.52","7.21","","","","","101.3","","23","180","11.1","","","","38.4"
"2019-08-15 12:00:00","SL04","","","","","","","","","","","","","","","60","140","","129.3","","<5","","","","","","","","","","","","","","","","","140","190","","","","","<LD","","","","","","","0.22","0.024","1.54","","","","10.11","7.23","","","","","91.1","","31","200","11.2","","","","54.6"
"2019-08-15 12:45:00","AV 05","","<LC","<LC","0.007","0.78","<LC","<LC","<LC","<LC","<LC","<LC","LD<x<LC","0.006","<LC","240","200","<LC","207.4","<0.01","5.2","","0.2","<LC","0.012","<LC","<LC","0.006","","","380","<LC","<LC","<LD","","","<LC","400","470","<LC","0.005","<LC","<LC","0.01","<LC","","<LC","<LC","0.006","<LC","0.7","0.096","2.07","","0.001","<LC","9.67","7.16","<LC","<LC","","","89.5","<LC","21","270","10.7","","<LC","<LC","54"
"2019-08-15 13:10:00","SL05","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","0.022","<LC","<LC","","<LC","<LC","240","130","18","129.3","","5","","<LC","<LC","<LC","<LC","<LC","<LC","","","","0.014","<LC","","","","<LC","190","240","<LD","<LC","<LC","<LC","0.005","<LC","","","<LC","0.002","<LC","0.32","0.12","1.64","","<LC","<LC","10.5","7.12","<LC","<LC","","","95.8","0.17","22","190","11.7","","<LC","<LC","43.8"
"2019-08-16 09:04:00","CG03","","","","","","","","","","","","<LD","","","100","","","215","","<5","","","","","","","","","","","","","<LD","","","","530","520","","","","","0.028","","","","","","","0.58","0.064","1.85","","","","9.7","7.43","","","","","88.4","","<LC","470","10.9","40","","","67.1"
"2019-08-16 09:32:00","CG02","","","","","","","","","","","","LD<x<LC","","","180","200","","173.3","","<5","","","","","","","","","","","","","<LD","","","","560","540","","","","","0.037","","","","","","","0.61","0.047","1.8","","","","9.5","7.23","","","","","87.2","","<LC","230","11","35","","","59.7"
"2019-08-16 10:24:00","CA02","","","","","","","","","","","","","","","16000","200","","208.9","","5","","","","","","","","","","","","","","","","","750","780","","","","","0.058","","","","","","","2.6","0.63","5.39","","","","5.72","7.1","","","","","52.2","","27","240","10.9","","","","54.9"
"2019-08-16 11:00:00","CA01","","","","","","","","","","","","","","","200","250","","142.3","","5","","","","","","","","","","","","","","","","","630","630","","","","","0.005","","","","","","","1","0.09","3.11","","","","7.61","7.2","","","","","70.8","","90","4700","11.6","","","","86"
"2019-08-16 11:33:00","CG01","","","","","","","","","","","","LD<x<LC","","","220","","","207.5","","5","","","","","","","","","","","","","<LD","","","","450","450","","","","","0.008","","","","","","","0.89","0.081","2.5","","","","8.03","7.4","","","","","75","","19","330","11.8","","","","68.9"
"2019-08-16 12:05:00","CA04","","<LC","<LC","0.006","0.85","1.2","0.53","0.051","0.02","0.002","0.005","","0.01","<LC","350","210","30","125.3","","<5","","0.17","<LC","0.017","<LC","<LC","<LC","","","","<LC","<LC","","","","<LC","590","580","0.88","<LC","<LC","0.4","0.018","<LC","","","0.057","0.009","<LC","0.93","0.066","2.56","","0.002","<LC","8.75","7.15","0.001","<LC","","","81.8","<LC","16","320","12.4","","<LC","<LC","65.1"
"2019-10-22 09:15:00","SJ04","","<LC","<LC","<LC","<LD","<LC","<LC","<LC","0.027","<LC","<LC","","<LC","<LC","20","130","<LC","177.7","","1.3","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","","","<LC","<LC","","<LC","","<LC","160","190","<LD","","<LC","<LC","0.009","<LC","<LC","","<LC","<LC","<LC","0.41","0.1","1.56","<LC","<LC","<LC","8.05","","<LC","<LC","<LC","","81","<LC","17","200","15.9","35","<LC","<LC","30.6"
"2019-10-22 09:30:00","SL06","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","0.006","<LC","<LC","","<LC","<LC","<10","100","<LC","142.2","","LD<X<LC","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","","","<LC","<LC","","<LC","","<LC","150","180","<LC","","<LC","<LC","0.006","<LC","<LC","","<LC","<LC","<LC","0.39","0.088","1.35","<LC","<LC","<LC","8.68","","<LC","<LC","<LC","","88.5","<LC","24","160","16.2","35","<LC","<LC","30.6"
"2019-10-22 10:15:00","CO01","<LC","","","","","","","","","","","","","","170","130","","176.5","<0.006","2.8","","","","","","","","","","","","","","","","","250","280","","","","","0.025","","","","","","","0.54","0.39","1.92","","","","7.24","","","","","","74.6","","20","180","16.9","35","","","37.9"
"2019-10-22 11:35:00","SJ03","","","","","","","","","","","","","","","40","130","","190.2","","1.7","","","","","","","","","","","","","","","","","170","210","","","","","0.01","","","","","","","0.42","0.095","1.81","","","","8.05","","","","","","83.6","","24","220","16","","","","32.7"
"2019-10-22 11:50:00","SJ05","<LD","<LC","<LC","<LC","","<LC","<LC","<LC","<LC","<LC","<LC","","<LC","<LC","10","100","<LC","350.6","<0.006","2.4","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","","","<LC","<LC","","<LC","","<LC","590","660","","","<LC","<LC","0.005","<LC","<LC","","<LC","<LC","<LC","0.52","0.036","1.86","<LC","<LC","<LC","6.74","","<LC","<LC","<LC","","67.5","<LC","14","300","15.4","","<LC","<LC","25.8"
"2019-10-22 13:00:00","SJ02","","","","","","","","","","","","","","","40","150","","208.3","","1.7","","","","","","","","","","","","","","","","","82","130","","","","","<LC","","","","","","","0.29","0.074","1.71","","","","7.75","","","","","","80.2","","14","240","16.2","","","","29.7"
"2019-10-22 13:45:00","SJ01","","","","","","","","","","","","","","","37","160","","157.8","","LD<X<LC","","","","","","","","","","","","","","","","","100","140","","","","","<LD","","","","","","","0.28","0.12","1.64","","","","6.38","","","","","","66.2","","12","190","16.3","","","","27.3"
"2019-10-23 10:15:00","SLC01","","","","","","","","","","","","","","","100","85","","146.9","","LD<X<LC","","","","","","","","","","","","","","","","","25","58","","","","","<LC","","","","","","","0.16","0.052","1.53","","","","8.74","","","","","","90.7","","14","160","16.7","","","","26.4"
"2019-10-23 10:50:00","SLC02","","","","","","","","","","","","","","","170","100","","167.2","","1.7","","","","","","","","","","","","","","","","","130","170","","","","","<LC","","","","","","","0.38","0.11","1.53","","","","8.49","","","","","","88.5","","11","180","17.1","","","","28.1"
"2019-10-23 11:30:00","PS01=SLC03","","","","","","","","","","","","<LD","","","370","100","","193.9","","2.7","","","","","","","","","","","","","<LD","","","","160","190","","","","","0.009","","","","","","","0.42","0.096","1.68","","","","8.58","","","","","","91.8","","16","180","18.5","","","","26.2"
"2019-10-23 12:30:00","PS02","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","0.009","<LC","<LC","<LD","<LC","<LC","80","","<LC","98.2","","","","<LC","<LC","<LC","<LC","<LC","<LC","<LC","","","<LC","<LC","<LD","<LC","","<LC","230","280","<LC","","<LC","<LC","0.008","<LC","<LC","","<LC","<LC","<LC","0.25","0.18","1.51","<LC","<LC","<LC","6.91","","<LC","<LC","<LC","","73.7","<LC","<LC","140","17.5","","<LC","<LC","26.1"
"2019-10-23 12:55:00","PS04","","","","","","","","","","","","<LD","","","60","","","74.3","","","","","","","","","","","","","","","<LD","","","","220","260","","","","","0.008","","","","","","","0.17","0.23","1.45","","","","7.27","","","","","","76.5","","9.7","110","17.5","","","","25.2"
"2019-10-23 13:15:00","PS03","","","","","","","","","","","","<LD","","","30","","","67.1","","","","","","","","","","","","","","","<LD","","","","200","220","","","","","0.008","","","","","","","0.17","0.14","1.41","","","","7.37","","","","","","77.1","","<LC","120","16.7","","","","25.2"
